﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025032910,   1018.3,   1022.0,     15.3,     12.4,       83,      3.1,    120.0,      9.5,    110.0,      0.0,      0.0,      0.0,     0.34,     None,     0.93,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032911,   1018.5,   1022.2,     15.1,     12.8,       86,      3.7,    110.0,      9.5,    120.0,     -9.8,      0.3,      0.0,     0.31,     None,     1.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032912,   1017.9,   1021.6,     15.6,     12.9,       84,      3.1,    110.0,      9.8,    110.0,     -9.8,      0.2,      0.0,     0.43,     None,     1.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032913,   1017.7,   1021.4,     15.6,     12.7,       83,      3.4,    110.0,      9.2,    100.0,     -9.8,      0.1,      0.0,     0.47,     None,     1.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032914,   1017.0,   1020.7,     15.4,     12.4,       82,      3.3,    110.0,      9.9,     90.0,     -9.8,      0.1,      0.0,     0.42,     None,     1.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032915,   1016.9,   1020.6,     14.9,     11.5,       80,      4.8,    110.0,     13.0,     80.0,      0.0,      0.0,      0.0,     0.47,     None,     1.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032916,   1016.8,   1020.5,     14.7,     11.5,       81,      3.7,    100.0,     12.1,    100.0,      0.0,      0.0,      0.0,     0.36,     None,     0.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032917,   1017.5,   1021.2,     14.6,     11.2,       80,      3.8,    100.0,     12.7,     90.0,     -9.8,      0.1,      0.0,     0.10,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032918,   1017.8,   1021.5,     14.2,     10.6,       79,      4.3,    100.0,     12.1,     80.0,      0.0,      0.0,      0.0,     0.03,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032919,   1018.3,   1022.0,     14.0,     10.4,       79,      4.1,    100.0,     12.1,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032920,   1018.0,   1021.7,     13.8,     11.0,       83,      4.2,    110.0,     13.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032921,   1019.0,   1022.7,     14.0,     11.7,       86,      3.0,    110.0,     10.7,    100.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032922,   1019.2,   1022.9,     14.0,     12.4,       90,      3.2,    110.0,      9.1,    100.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032923,   1019.4,   1023.1,     14.2,     12.4,       89,      3.1,    100.0,      9.8,     90.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032924,   1019.6,   1023.3,     14.1,     12.3,       89,      3.2,    110.0,      9.9,    110.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033001,   1018.9,   1022.6,     14.2,     12.8,       91,      3.5,    100.0,     10.2,     90.0,     -9.8,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033002,   1018.9,   1022.6,     14.2,     12.4,       89,      3.9,    110.0,      9.7,    110.0,     -9.8,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033003,   1019.3,   1023.0,     13.8,     12.4,       91,      2.9,    100.0,     10.1,    100.0,      1.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033004,   1019.3,   1023.0,     13.9,     12.6,       92,      2.9,    100.0,      9.6,     90.0,      2.0,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033005,   1020.1,   1023.8,     13.9,     12.5,       91,      2.7,    100.0,      8.3,    120.0,      2.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033006,   1020.2,   1023.9,     13.7,     12.4,       92,      2.9,    110.0,      7.5,    100.0,      4.0,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033007,   1020.3,   1024.0,     13.3,     11.5,       89,      4.8,    100.0,     12.1,     90.0,      2.0,      1.0,      0.0,     0.05,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033008,   1020.8,   1024.5,     13.1,     11.7,       91,      3.3,    100.0,     11.4,     90.0,      0.5,      0.8,      0.0,     0.17,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033009,   1020.1,   1023.8,     13.8,     12.7,       93,      3.5,    100.0,      9.3,     80.0,      2.0,      0.9,      0.0,     0.27,     None,     0.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033010,   1020.5,   1024.2,     14.3,     12.9,       91,      4.0,    110.0,     11.5,    100.0,      0.5,      0.6,      0.0,     0.23,     None,     0.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033011,   1020.2,   1023.9,     14.4,     13.1,       92,      3.5,    100.0,     11.1,    120.0,      0.5,      0.9,      0.0,     0.21,     None,     0.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033012,   1020.1,   1023.8,     14.5,     13.4,       93,      2.8,    100.0,      8.5,     60.0,      0.5,      0.6,      0.0,     0.25,     None,     0.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033013,   1018.7,   1022.4,     14.4,     12.8,       90,      3.9,    100.0,     10.2,     90.0,      1.0,      0.8,      0.0,     0.40,     None,     1.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033014,   1018.5,   1022.2,     14.6,     13.3,       92,      2.6,    100.0,      8.9,    100.0,     -9.8,      0.4,      0.0,     0.26,     None,     0.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033015,   1018.6,   1022.3,     14.2,     12.4,       89,      3.0,    100.0,     10.0,     90.0,      1.0,      0.9,      0.0,     0.25,     None,     0.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033016,   1018.5,   1022.2,     13.9,     12.0,       88,      3.2,    100.0,      8.1,    100.0,      0.5,      0.5,      0.0,     0.21,     None,     0.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033017,   1018.6,   1022.3,     13.5,     11.2,       86,      3.6,    100.0,      8.1,     90.0,     -9.8,      0.2,      0.0,     0.07,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033018,   1019.0,   1022.7,     13.1,     11.0,       87,      3.2,    110.0,      9.0,    110.0,     -9.8,      0.4,      0.0,     0.02,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033019,   1019.1,   1022.8,     13.3,     11.4,       88,      3.0,    110.0,      9.7,    100.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033020,   1019.4,   1023.1,     13.1,     11.5,       90,      1.5,    100.0,      8.6,     80.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033021,   1019.9,   1023.6,     13.3,     11.7,       90,      2.5,    100.0,      8.4,     70.0,      0.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033022,   1019.5,   1023.2,     13.5,     12.6,       94,      1.6,    110.0,      6.6,    100.0,      0.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033023,   1019.0,   1022.7,     13.9,     13.0,       94,      2.7,    120.0,      6.1,    130.0,      1.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033024,   1018.2,   1021.9,     13.9,     13.1,       95,      2.3,    110.0,      7.1,    120.0,      1.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033101,   1017.7,   1021.4,     14.1,     13.5,       96,      2.0,    120.0,      6.9,    120.0,      2.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033102,   1016.7,   1020.4,     14.4,     13.4,       94,      3.1,    120.0,      8.5,    110.0,      0.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033103,   1016.4,   1020.1,     14.4,     13.6,       95,      2.5,    100.0,      8.2,    110.0,      1.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033104,   1016.0,   1019.7,     14.6,     14.0,       96,      1.8,    130.0,      6.5,     70.0,      0.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033105,   1016.3,   1020.0,     14.6,     13.8,       95,      1.9,    100.0,      6.2,     80.0,      3.0,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033106,   1017.0,   1020.7,     14.6,     13.8,       95,      1.8,    140.0,      7.4,    110.0,      3.5,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033107,   1017.5,   1021.2,     14.9,     13.9,       94,      1.9,    130.0,      6.3,    160.0,      2.0,      0.6,      0.0,     0.04,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033108,   1016.7,   1020.4,     14.8,     13.8,       94,      3.3,    120.0,      7.6,     80.0,     -9.8,      0.5,      0.0,     0.11,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033109,   1017.0,   1020.7,     15.2,     14.2,       94,      2.3,    110.0,      6.8,    100.0,      2.0,      0.6,      0.0,     0.16,     None,     0.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033110,   1017.8,   1021.5,     15.5,     14.4,       93,      1.6,    100.0,      7.5,    120.0,      1.0,      0.7,      0.0,     0.16,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033111,   1016.7,   1020.4,     15.8,     14.8,       94,      2.1,    120.0,      5.4,    110.0,      0.5,      0.5,      0.0,     0.29,     None,     0.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033112,   1016.0,   1019.6,     15.7,     14.9,       95,      1.7,    140.0,      4.6,    100.0,      2.0,      0.9,      0.0,     0.13,     None,     0.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033113,   1015.1,   1018.7,     15.8,     14.8,       94,      2.0,    100.0,      5.0,     70.0,      1.5,      0.8,      0.0,     0.18,     None,     0.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033114,   1014.5,   1018.1,     15.8,     14.7,       93,      2.0,    100.0,      6.5,    100.0,      1.0,      0.7,      0.0,     0.20,     None,     0.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033115,   1013.9,   1017.5,     15.5,     14.4,       93,      2.6,    100.0,      7.3,     80.0,      1.0,      0.9,      0.0,     0.12,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033116,   1013.6,   1017.2,     15.4,     14.3,       93,      2.3,    100.0,      6.7,    100.0,      1.5,      1.0,      0.0,     0.10,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033117,   1013.8,   1017.5,     15.0,     13.7,       92,      1.5,    110.0,      5.5,    110.0,      0.5,      0.8,      0.0,     0.05,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033118,   1014.4,   1018.1,     14.8,     13.0,       89,      1.7,    110.0,      6.4,     80.0,      1.0,      0.9,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033119,   1015.0,   1018.7,     14.5,     13.4,       93,      1.1,    130.0,      4.0,     80.0,      2.0,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033120,   1016.2,   1019.9,     14.2,     13.3,       94,      0.1,      0.0,      4.3,    120.0,      4.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033121,   1016.4,   1020.1,     14.0,     13.1,       94,      1.3,    130.0,      5.2,    130.0,      6.0,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025033122,   1016.3,   1020.0,     13.9,     13.1,       95,      1.2,    100.0,      3.5,    130.0,      4.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
