﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025042814,   1008.7,   1012.2,     24.9,     19.5,       72,      1.8,    200.0,      3.8,    130.0,      0.0,      0.0,      0.2,     1.77,     None,     5.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042815,   1008.8,   1012.3,     24.4,     17.2,       64,      2.5,    160.0,      4.5,    180.0,      0.0,      0.0,      0.0,     0.61,     None,     1.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042816,   1009.2,   1012.7,     23.8,     17.1,       66,      2.6,    110.0,      6.0,    100.0,      0.0,      0.0,      0.0,     0.19,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042817,   1009.8,   1013.3,     23.6,     16.7,       65,      2.8,     70.0,      6.2,    120.0,      0.0,      0.0,      0.0,     0.12,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042818,   1010.3,   1013.8,     23.3,     15.6,       62,      1.7,    100.0,      5.9,     90.0,      0.0,      0.0,      0.0,     0.09,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042819,   1010.7,   1014.2,     22.9,     16.5,       67,      1.8,    120.0,      6.1,    100.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042820,   1011.2,   1014.8,     22.3,     16.4,       69,      2.2,    150.0,      5.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042821,   1011.9,   1015.5,     22.2,     15.1,       64,      2.8,    140.0,      4.6,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042822,   1012.2,   1015.8,     21.8,     13.2,       58,      2.1,    140.0,      5.4,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042823,   1012.0,   1015.6,     21.1,     12.3,       57,      2.1,    140.0,      5.2,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042824,   1011.3,   1014.9,     20.3,     12.3,       60,      1.6,    150.0,      3.6,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042901,   1010.9,   1014.5,     19.2,     14.3,       73,      0.7,    150.0,      2.2,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042902,   1010.6,   1014.2,     18.8,     14.3,       75,      1.0,    200.0,      3.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042903,   1010.5,   1014.1,     18.5,     14.0,       75,      0.5,    190.0,      1.9,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042904,   1010.8,   1014.4,     18.1,     14.6,       80,      1.4,     80.0,      2.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042905,   1011.3,   1014.9,     19.2,     15.1,       77,      1.5,     90.0,      3.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042906,   1011.6,   1015.2,     19.8,     15.5,       76,      1.4,    130.0,      3.4,    130.0,      0.0,      0.0,      0.1,     0.07,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042907,   1012.1,   1015.7,     21.4,     15.9,       71,      2.3,    110.0,      4.6,    100.0,      0.0,      0.0,      1.0,     0.59,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042908,   1012.4,   1016.0,     22.5,     15.4,       64,      2.9,    100.0,      7.1,     90.0,      0.0,      0.0,      1.0,     1.42,     None,     1.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042909,   1012.4,   1015.9,     23.9,     15.4,       59,      3.0,    100.0,      7.4,    140.0,      0.0,      0.0,      1.0,     2.24,     None,     3.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042910,   1012.1,   1015.6,     25.0,     13.9,       50,      2.1,    110.0,      7.6,     90.0,      0.0,      0.0,      1.0,     2.93,     None,     6.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042911,   1012.0,   1015.5,     25.6,     15.0,       52,      2.9,    110.0,      7.6,    140.0,      0.0,      0.0,      1.0,     3.40,     None,     8.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042912,   1011.4,   1014.9,     26.2,     15.3,       51,      3.0,     90.0,      8.4,    130.0,      0.0,      0.0,      1.0,     3.59,     None,     9.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042913,   1010.8,   1014.3,     27.0,     15.1,       48,      2.8,     70.0,      8.4,     60.0,      0.0,      0.0,      1.0,     3.62,     None,     9.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042914,   1010.2,   1013.7,     26.6,     14.7,       48,      2.9,     80.0,      9.4,     40.0,      0.0,      0.0,      1.0,     3.28,     None,     8.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042915,   1009.5,   1013.0,     26.4,     14.2,       47,      2.9,     80.0,     10.5,    100.0,      0.0,      0.0,      1.0,     2.82,     None,     5.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042916,   1009.1,   1012.6,     25.4,     15.2,       53,      3.7,     90.0,      9.7,     90.0,      0.0,      0.0,      1.0,     2.11,     None,     3.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042917,   1008.9,   1012.4,     24.3,     15.5,       58,      2.7,     90.0,     10.3,    100.0,      0.0,      0.0,      1.0,     1.29,     None,     1.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042918,   1009.6,   1013.1,     23.4,     15.5,       61,      2.7,     90.0,     10.0,     90.0,      0.0,      0.0,      1.0,     0.46,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042919,   1010.2,   1013.7,     22.8,     15.2,       62,      3.4,    100.0,      9.5,     90.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042920,   1011.0,   1014.5,     22.4,     15.3,       64,      3.2,    100.0,      9.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042921,   1011.5,   1015.1,     22.1,     15.0,       64,      2.9,    100.0,      8.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042922,   1011.8,   1015.4,     22.0,     15.1,       65,      2.7,    100.0,      8.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042923,   1011.6,   1015.2,     21.9,     14.8,       64,      2.7,    100.0,      7.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042924,   1011.1,   1014.7,     21.7,     14.9,       65,      2.2,    100.0,      5.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043001,   1010.6,   1014.2,     21.4,     14.8,       66,      1.1,    110.0,      4.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043002,   1010.1,   1013.7,     21.3,     14.7,       66,      1.6,    120.0,      3.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043003,   1009.8,   1013.4,     20.6,     15.0,       70,      1.1,    150.0,      2.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043004,   1009.6,   1013.2,     19.9,     15.4,       75,      0.3,    170.0,      2.2,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043005,   1010.1,   1013.7,     20.3,     15.5,       74,      1.2,    160.0,      2.7,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043006,   1010.4,   1014.0,     20.5,     15.7,       74,      1.1,    160.0,      2.5,    190.0,      0.0,      0.0,      0.0,     0.07,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043007,   1010.9,   1014.5,     21.5,     16.0,       71,      1.2,    160.0,      3.3,    180.0,      0.0,      0.0,      0.9,     0.55,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043008,   1011.1,   1014.6,     23.6,     16.2,       63,      0.7,    140.0,      2.6,    200.0,      0.0,      0.0,      1.0,     1.34,     None,     1.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043009,   1011.2,   1014.7,     25.7,     16.8,       58,      0.6,    140.0,      2.2,    160.0,      0.0,      0.0,      1.0,     2.12,     None,     3.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043010,   1011.0,   1014.5,     27.8,     18.2,       56,      0.2,      0.0,      2.1,    130.0,      0.0,      0.0,      1.0,     2.78,     None,     6.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043011,   1010.3,   1013.8,     28.5,     17.1,       50,      0.9,    190.0,      3.1,    190.0,      0.0,      0.0,      0.7,     2.24,     None,     8.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043012,   1009.6,   1013.0,     30.7,     17.4,       45,      1.2,    320.0,      4.6,    350.0,      0.0,      0.0,      1.0,     3.47,     None,     9.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043013,   1009.0,   1012.4,     30.7,     20.1,       53,      3.3,    340.0,      7.0,    330.0,      0.0,      0.0,      1.0,     3.40,     None,     8.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043014,   1008.4,   1011.9,     30.0,     20.3,       56,      3.0,    340.0,      7.3,    330.0,      0.0,      0.0,      1.0,     3.00,     None,     6.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043015,   1007.8,   1011.3,     28.9,     18.7,       54,      3.7,    350.0,      6.6,    340.0,      0.0,      0.0,      0.7,     2.05,     None,     3.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043016,   1007.5,   1011.0,     29.1,     18.0,       51,      3.0,    340.0,      6.3,    360.0,      0.0,      0.0,      0.5,     1.64,     None,     2.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043017,   1007.8,   1011.3,     27.9,     18.6,       57,      2.5,    360.0,      5.7,    360.0,      0.0,      0.0,      0.1,     0.77,     None,     0.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043018,   1008.1,   1011.6,     27.3,     18.3,       58,      2.0,    140.0,      4.3,    360.0,      0.0,      0.0,      0.0,     0.37,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043019,   1008.5,   1012.0,     26.7,     18.6,       61,      1.7,    120.0,      4.6,    130.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043020,   1009.1,   1012.6,     26.2,     18.6,       63,      1.9,    140.0,      3.7,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043021,   1009.3,   1012.8,     25.5,     18.9,       67,      2.1,    150.0,      4.5,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043022,   1009.5,   1013.0,     25.0,     18.7,       68,      1.3,    140.0,      4.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043023,   1009.3,   1012.8,     24.9,     18.4,       67,      1.4,    160.0,      3.4,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025043024,   1009.0,   1012.5,     24.4,     18.6,       70,      1.1,    170.0,      3.1,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
